node_id,x,y,degree,degree_centrality,betweenness_centrality,node_type
25016,780810.550114,1434996.556494,3,2.2247930942422355e-05,0.1317302561299021,endpoint
9568,780716.115407,1434834.154492,3,2.2247930942422355e-05,0.1317087860489903,intersection
9567,780763.551638,1434892.719586,3,2.2247930942422355e-05,0.1313967928980314,endpoint
49925,780766.340077,1434896.102063,3,2.2247930942422355e-05,0.1312502499387154,intersection
2765,780814.653732,1434947.347876,4,2.9663907923229807e-05,0.1312340107663948,endpoint
13792,781005.307922,1435715.05937,3,2.2247930942422355e-05,0.13093992884578334,endpoint
25035,780999.496624,1435696.12603,3,2.2247930942422355e-05,0.130939706364824,endpoint
81484,785653.493121,1431812.906645,4,2.9663907923229807e-05,0.12730608335571475,endpoint
49923,782927.843007,1435837.992962,4,2.9663907923229807e-05,0.1252048895157171,endpoint
81477,785662.310921,1431799.115241,4,2.9663907923229807e-05,0.12268956823700927,endpoint
104403,782263.916349,1435992.025934,4,2.9663907923229807e-05,0.12259411443502706,endpoint
123717,782871.034252,1435851.460025,2,1.4831953961614903e-05,0.12245043150788983,endpoint
81478,785543.9906,1431799.889938,3,2.2247930942422355e-05,0.12222535735159835,endpoint
81482,785229.382775,1431774.45796,3,2.2247930942422355e-05,0.12214912472738827,intersection
81479,785484.801215,1431796.790025,3,2.2247930942422355e-05,0.12208407752052548,intersection
81480,785457.593605,1431796.465805,3,2.2247930942422355e-05,0.12207987249536345,intersection
26388,785426.836237,1431794.998063,3,2.2247930942422355e-05,0.12207329048748433,endpoint
81481,785288.991556,1431793.790681,3,2.2247930942422355e-05,0.12207016204050222,intersection
76451,785373.363606,1431795.610404,3,2.2247930942422355e-05,0.1220638420372994,endpoint
93826,786451.598107,1436863.675549,3,2.2247930942422355e-05,0.11280606106079215,endpoint
36143,785332.654874,1431354.28388,4,2.9663907923229807e-05,0.11238534795650834,intersection
84088,785716.910411,1430843.090414,4,2.9663907923229807e-05,0.11236214957211108,endpoint
35192,785771.814905,1430312.047348,4,2.9663907923229807e-05,0.11226663682281598,intersection
84075,785716.562311,1430850.53716,4,2.9663907923229807e-05,0.11224582522674656,endpoint
36145,785476.932126,1431209.595184,3,2.2247930942422355e-05,0.11221767534229292,intersection
36144,785415.421823,1431272.627938,3,2.2247930942422355e-05,0.11221572353324347,intersection
2292,785764.612623,1430373.535315,3,2.2247930942422355e-05,0.11210195271770272,endpoint
75730,785749.696114,1430524.104294,3,2.2247930942422355e-05,0.1120552170506953,endpoint
36146,785692.603752,1430957.52883,3,2.2247930942422355e-05,0.11193005369403496,intersection
36147,785714.358229,1430870.562835,3,2.2247930942422355e-05,0.11190043192850567,endpoint
29628,785387.724715,1431400.116554,4,2.9663907923229807e-05,0.10820884596065122,intersection
84233,785342.104845,1431536.686703,3,2.2247930942422355e-05,0.10792401259533262,intersection
74682,785358.825662,1431379.450049,3,2.2247930942422355e-05,0.10777817901931698,endpoint
29629,785373.242884,1431389.229449,2,1.4831953961614903e-05,0.10777774889616742,endpoint
75861,780884.475039,1443128.355003,4,2.9663907923229807e-05,0.1069004433674214,intersection
75917,779070.768369,1440173.539788,4,2.9663907923229807e-05,0.10508020823503028,endpoint
13408,777284.875029,1434051.762814,4,2.9663907923229807e-05,0.1047425639021033,endpoint
